NombreArchivo, NombreCiudad, SHA256Original, Firma Original, Nombre del Evento, SHA256Evento, Firma Evento, Verificación Integridad, Timestamp, Componente, Veredicto, Apariciones, Padre
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/headset.svg, Mexico, 9b52d60494b4e0b10a8a47a1522ca153849d38df85b58fee7fff41eafde0a042, OK, S2-Final y S2-Original, 9b52d60494b4e0b10a8a47a1522ca153849d38df85b58fee7fff41eafde0a042, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/etc/ssl/private/etcd-ca.pem, Mexico, 4647cb439fbe3a58ebe40f085c7d80694fd5cf01a58ad0a15933ba2f66930ff8, OK, S2-Final y S2-Original, 4647cb439fbe3a58ebe40f085c7d80694fd5cf01a58ad0a15933ba2f66930ff8, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 298 en el archivo original y 326 en el archivo del evento., 298, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/editing-fit-in-screen.svg, Mexico, 24d7fdbc9192e05193033088b799fc4a11b4e5557d3a7aec084e408d1fd42ac1, OK, S2-Final y S2-Original, 24d7fdbc9192e05193033088b799fc4a11b4e5557d3a7aec084e408d1fd42ac1, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/users-manage.svg, Mexico, edec9766389b4a4ba38185fb70239d11aaea89f357daa58f4fe35e0a8440408e, OK, S2-Final y S2-Original, edec9766389b4a4ba38185fb70239d11aaea89f357daa58f4fe35e0a8440408e, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/caret-down.svg, Mexico, ab1d0d832183522fbad643c6e2bc9c2a3a7af678cc945731c8d6521c029ddcbc, OK, S2-Final y S2-Original, ab1d0d832183522fbad643c6e2bc9c2a3a7af678cc945731c8d6521c029ddcbc, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/th-list.svg, Mexico, 90af5656a3020152934433b29a9f37f7f7231ab78f9f8cca0d7eda06839671b2, OK, S2-Final y S2-Original, 90af5656a3020152934433b29a9f37f7f7231ab78f9f8cca0d7eda06839671b2, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/roboto-latin-100.539f0a96b40596f7.woff2, Mexico, 12823d585605238121554aff8bb060a235dc36f37efd9fb1e7e6ea1a9622bc35, OK, S2-Final y S2-Original, 12823d585605238121554aff8bb060a235dc36f37efd9fb1e7e6ea1a9622bc35, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/devtest423-bulletin/shared/client-certificates.crt, Mexico, 5e71692ee1b1a812f68d2633c644bf25c81844c67bb01b0cc4a9f8b45d4394fe, OK, S2-Final y S2-Original, 5e71692ee1b1a812f68d2633c644bf25c81844c67bb01b0cc4a9f8b45d4394fe, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 87 en el archivo original y 98 en el archivo del evento., 87, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/roboto-latin-100.5ba994dac3e79ea8.woff, Mexico, c4ead4de9f7aff237d06b530ead8413d1357427f6a925944342bb4e2b1dce6d0, OK, S2-Final y S2-Original, c4ead4de9f7aff237d06b530ead8413d1357427f6a925944342bb4e2b1dce6d0, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/import.svg, Mexico, fb2efc359d6378724f4952e4770d7184ecbfef7e5b1aa4cb93c21048224d0ee8, OK, S2-Final y S2-Original, fb2efc359d6378724f4952e4770d7184ecbfef7e5b1aa4cb93c21048224d0ee8, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/segsnltest12-1/var/www/html/pictures/3pm4xlcpbpgbnte0/candidate3.png, Mexico, ec66f7faa13ff93c28a032c81e15b774c062b5ade17e7c74909251ec7c2ef629, OK, S2-Final y S2-Original, ec66f7faa13ff93c28a032c81e15b774c062b5ade17e7c74909251ec7c2ef629, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 29 en el archivo original y 49 en el archivo del evento., 29, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/make-your-selections.svg, Mexico, dad9967504e949b126bf1a44bfca803bcdd1df2fe4005ea27062f720ffba3e09, OK, S2-Final y S2-Original, dad9967504e949b126bf1a44bfca803bcdd1df2fe4005ea27062f720ffba3e09, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/exclamationMarkLarge.png, Mexico, ae7c8181904c2179611009696217a64045f6ea3c49a2c611098cb312b514a3bf, OK, S2-Final y S2-Original, ae7c8181904c2179611009696217a64045f6ea3c49a2c611098cb312b514a3bf, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/underline.svg, Mexico, c00401adf775043af82e57bda0a80eabec8e1d031a1b2905964a9b9b47720b78, OK, S2-Final y S2-Original, c00401adf775043af82e57bda0a80eabec8e1d031a1b2905964a9b9b47720b78, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
