NombreArchivo, NombreCiudad, SHA256Original, Firma Original, Nombre del Evento, SHA256Evento, Firma Evento, Verificación Integridad, Timestamp, Componente, Veredicto, Apariciones, Padre
/usr/bin/honeybee-session, Mexico, bb065abed933c338d0a14ce15a1d1731c895c5b69b0eb0a6d4d39c04bead69f1, OK, S1-Final y S1-Intermedia, , OK, NO, 2023-04-13 22:13:40, ContainerFile, No se encontró el contenedor, 54, hashes_inventario.txt
/var/lib/tivi-controller/simulacromexr-bulletin/shared/tivi-collector.json, Mexico, 371eb9a438c3921ebf1a26d41ab56ad5fa9735fc7383431f9d1dd9f1dc8dbdbc, OK, S1-Final y S1-Intermedia, 371eb9a438c3921ebf1a26d41ab56ad5fa9735fc7383431f9d1dd9f1dc8dbdbc, OK, NO, 2023-04-13 22:13:40, File, El conteo de hash no coincide. El hash se repite 5en el archivo original y 2en el archivo del evento., 5, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahr-bulletin/var/lib/hb/1u2oyc3kwwda3etl/pbb-signaturestore, Mexico, c3be953a119ac225faf05fcab41d4768293a1e6a19e803beebd659424ff0d14a, OK, S1-Final y S1-Intermedia, 921671ab14f5fc41a180e94953f47629f8973eb0bc41ec234fb9c09e6a0533f1, OK, NO, 2023-04-13 22:13:40, File, los hash no coinciden., 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahp/shared/tivi-voteapp.html, Mexico, 369464ca99ebfc973107d7705aae24dc129c315c4de465663638432525727b92, OK, S1-Final y S1-Intermedia, 369464ca99ebfc973107d7705aae24dc129c315c4de465663638432525727b92, OK, NO, 2023-04-13 22:13:40, File, El conteo de hash no coincide. El hash se repite 6en el archivo original y 9en el archivo del evento., 6, hashes_inventario.txt
/usr/bin/honeybee-zero-updater, Mexico, e102a8f11d737070c8d4ba6261b7bb176d26672ccb0c0b9c3c9e89838d02560e, OK, S1-Final y S1-Intermedia, , OK, NO, 2023-04-13 22:13:40, ContainerFile, No se encontró el contenedor, 54, hashes_inventario.txt
/usr/bin/honeybee-messente, Mexico, 892334e1b5589a4b60ec7769e26903063c439258527b352c512b486a683e2407, OK, S1-Final y S1-Intermedia, , OK, NO, 2023-04-13 22:13:40, ContainerFile, No se encontró el contenedor, 54, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahr/var/lib/hb/1u2oyc3kwwda3etl/storage/member/wal/0000000000000000-0000000000000000.wal, Mexico, bd9cf3b4e6ffe887d1e6fbb7e11aba7f2cb0ab458a5e8d10b1217fa04d4c0a81, OK, S1-Final y S1-Intermedia, 71e599248e2732ccb1dd5307e6352d7032f93517b2580f394b95287c85e74a24, OK, NO, 2023-04-13 22:13:40, File, los hash no coinciden., 1, hashes_inventario.txt
/var/lib/tivi-controller/prueb4c0rr/var/lib/hb/hlf/keystore/keystore/.gitkeep, Mexico, e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, OK, S1-Final y S1-Intermedia, e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, OK, NO, 2023-04-13 22:13:40, File, El conteo de hash no coincide. El hash se repite 926en el archivo original y 958en el archivo del evento., 926, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacromexr/results/processor/cfc03qlr778xr50/hashes, Mexico, , OK, S1-Final y S1-Intermedia, b80c74e4f9fe9e36eb121c7f4f7b06a4734219f033ba10b7f849de4ae757bcfd, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahp/var/lib/hb/2m0b9ucs4zthwjgm/storage/member/wal/0000000000000000-0000000000000000.wal, Mexico, , OK, S1-Final y S1-Intermedia, c4bf4e100b0fbcf6258b23b704d1b21cf59cd0c4eb367a10772ace6c681f7700, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
